;Category1;Value1;Value2
698;B;8.227720137208314;12.441328631949867
699;A;9.134144308504935;24.574799580093266
700;A;11.470205555419446;16.817717030276683
701;B;9.264307390357727;30.70542432295275
702;B;13.493559573089843;32.33676344958509
703;B;9.210322749056314;15.85734916763983
704;B;10.467782671582517;17.153996090844558
705;D;11.893593566512564;25.57024745628542
706;B;7.158474806237356;18.124103576858527
707;E;6.468751877196725;20.16505506748043
708;B;6.942378237923091;20.587912576329025
709;C;12.558241035671243;8.970849119261548
710;C;8.903728798905249;20.35363060168883
711;C;15.16777106585834;16.316813752894962
712;A;8.878774900949393;17.491055343378175
713;A;10.386948969719041;29.05850594851848
714;B;13.12124084266985;12.931672076961583
715;D;14.055760150961223;25.29322241073065
716;E;14.167364165453147;18.770145468782843
717;D;12.449039500159316;18.76538388876263
718;B;12.077828928613972;25.156848431559894
719;C;11.20866263472201;22.467266227063014
720;D;11.582955666786624;23.844317710929715
721;B;8.905083155634212;26.218851914203448
722;B;8.367285445683542;18.457507321622405
723;C;10.008443127495086;16.779636284914677
724;A;9.672466719398013;13.955114121880861
725;E;9.102382073731707;15.5064357143068
726;B;11.417850588724836;38.05002205057242
727;E;11.939343144721715;27.870243865994116
728;B;10.193302162713474;12.366858944303765
729;B;12.991168953757365;12.537773144983788
730;B;7.715735909151519;23.314268280276842
731;E;9.625185480103331;23.70486838839344
732;C;8.571470444949334;23.71453824497089
733;A;6.255802935106644;18.91353035423271
734;A;9.848710525168253;19.686990460091465
735;E;9.770025088318627;22.394569181929157
736;A;13.06351561844269;20.94928191317545
737;E;11.28577285075866;7.1812973488963845
738;A;7.952400127094448;19.063777906882127
739;A;13.749612608205378;15.351172727637483
740;A;12.474553349178718;21.48274454471545
741;B;11.187656837395478;38.26601839452083
742;C;9.55907257569902;22.631096700745584
743;A;8.082809817066629;18.563692263955204
744;B;9.265568989525942;25.941824131266713
745;D;12.208114762604112;23.319176710421427
746;A;13.811030790325134;22.94533175311036
747;A;13.12352400504896;24.060750165949617
748;D;9.030636201637611;32.71917797404449
749;C;7.76019101802172;13.6819401540709
750;B;10.299002118516977;23.26509002992556
751;D;6.453382993756399;14.903379296168044
752;C;10.666139652344102;23.75412944313236
753;B;9.71794974744749;14.949336129827426
754;B;9.076584258142617;17.94351524076458
755;E;6.803309495044299;18.673825538530433
756;C;11.049694162556994;26.26443510426055
757;A;8.942313995027757;25.92183351192068
758;E;7.658881769011727;12.996113488397876
759;E;4.230146566296193;20.764376995261305
760;B;9.959821265138588;16.198245331293123
761;B;13.58477472195154;12.919738735858623
762;B;13.361222267303676;19.140123070723185
763;C;9.094591023469484;18.5938353358949
764;B;8.802309755854276;34.93007061146247
765;A;10.95940932752423;23.02217117753778
766;C;8.004367324043448;12.208327573338291
767;E;10.623086105063566;17.063111911990966
768;B;11.55822061347302;26.536585771482265
769;E;12.486435732642304;32.909698998400145
770;B;9.81351694437196;10.963843139921698
771;E;9.60501545339664;9.208252398031904
772;B;8.246873635676284;31.610793564845256
773;A;8.34979988469814;22.763285212534512
774;E;9.559083063140163;15.250317724738608
775;B;10.755159500768626;23.629400412861933
776;B;11.855312705762472;4.694026231964489
777;C;8.3975374572984;20.456438374568524
778;C;13.02170003269237;22.394220673197072
779;C;9.469163069310667;25.956568301598736
780;C;9.972203317279673;14.380688777585696
781;A;8.510262499250382;20.948052485183194
782;B;5.132518471615345;14.909092105927446
783;B;11.795817024886944;21.961581376848407
784;B;11.499334907283489;15.08873760759303
785;D;9.448611033358103;17.998857145825475
786;A;10.150167336047451;14.48867661013314
787;A;11.054405423147935;24.325250373176278
788;A;6.8680781140945655;25.563457988467068
789;D;8.949661847421037;19.034984392375613
790;B;11.614987501063773;20.664657869738175
791;C;7.488944889823644;11.784429188221749
792;A;10.606501870676547;18.646430839107566
793;C;7.282915317985619;20.136426039846498
794;B;10.95468766900223;36.0892114114829
795;E;9.943453328378538;13.794950054676859
796;D;6.7621634558633925;29.18121430124336
797;A;12.361169548525107;26.390110754283697
798;C;8.53568095414129;22.11240520024843
799;D;8.383290576542604;30.93980431593358
800;C;10.419210999428767;22.658712824324663
801;B;12.328738108816829;22.76056779146236
802;A;7.969248287693995;20.119009740342634
803;C;10.139470588976002;27.74415823203897
804;A;10.878929440453392;26.985043610217176
805;C;11.41124055462151;16.699361316331558
806;D;10.370614929315632;12.55694972428995
807;D;9.276000012393823;19.223956869516055
808;A;8.34837012510699;15.65797216832621
809;B;10.18874419287149;20.05687133873651
810;D;7.85581846039454;27.82699364743007
811;E;4.131276688105141;17.705000638867787
812;B;10.894525416902754;20.180511165425234
813;D;11.835876838947037;20.78282409185093
814;E;5.256000051573778;25.503611194479454
815;A;7.981516548994663;7.016519679521627
816;C;11.2622933506384;16.812703192710014
817;A;14.15929133987379;21.69818959478604
818;B;10.057120816234644;27.603862436722547
819;B;8.548951285186117;17.498344147367476
820;E;9.646863536618701;9.228390068991583
821;B;12.784411718177713;24.137562820263913
822;B;8.714187550001276;16.641516136478415
823;A;8.405567658177338;13.330881676781093
824;A;9.042934242442454;16.707316201281387
825;D;8.0951173823844;19.334182765919092
826;B;10.262312969296019;16.82438337842664
827;B;13.287544077342842;7.263326842633562
828;C;10.66596152103785;25.79409019199295
829;A;9.506968381769953;28.050589097952763
830;B;9.427495534606662;24.327554298490384
831;A;6.866779100977411;13.641343027264824
832;B;11.793932571486787;19.23285068010696
833;B;9.858465913747931;20.39732867410556
834;A;9.651730723421968;24.012633730877337
835;A;16.446555269273215;24.428004358085357
836;D;10.616965198509813;16.05135568426865
837;A;8.501039076917653;20.926004026698504
838;A;9.156502506485982;23.16742812769882
839;C;12.328352121567569;29.131313774932387
840;B;10.243380391237917;24.644009504514486
841;C;7.118369068815387;25.148993223872218
842;B;11.866681044386358;20.936940273780785
843;D;8.669514461380043;28.8603779282394
844;B;13.788294288239397;22.883624734694134
845;A;12.190590765335347;15.293349200923807
846;B;9.114277801392333;28.818037162410768
847;D;12.59536589514959;24.604570868741078
848;A;10.15190913725802;17.790155700497714
849;C;11.732831891039396;17.572460936057222
850;B;10.9915518535702;22.207603218966057
851;C;8.310572193555528;23.202692656957865
852;B;8.719050344589284;21.6146244813873
853;D;12.089708821433081;22.295598215347475
854;B;9.340960570635469;30.589433368720616
855;B;9.20224152316328;26.83617024041378
856;B;8.091504101605908;21.574866866795695
857;A;10.868420878332744;26.058343941747413
858;A;14.169421276422476;14.269431584415049
859;B;7.865095713792498;22.812934626917915
860;C;10.064020700557554;31.242530421560495
861;A;12.859627450732043;19.133978197253004
862;A;9.8548320422901;15.373704372882234
863;A;10.926372734506701;16.541615541280528
864;A;7.875447076270955;13.92834190404761
865;A;10.877903439241797;15.749213436686041
866;B;9.638307891253337;18.223383329444264
867;B;12.000622447953228;12.041396442204144
868;E;12.406782811627316;20.529559813986197
869;D;15.230942778335642;25.82521324230606
870;A;11.182692967105144;15.01461856319222
871;B;10.671433984324322;29.5103441668083
872;C;10.406753850760794;23.487031699708215
873;A;9.303918889664695;26.591517453389987
874;B;10.696988240599442;16.507299014381864
875;B;9.420264543905324;25.540010243141964
876;C;10.354541051157907;13.914599782763897
877;C;12.669044926600556;25.753364887631474
878;B;7.987937858113156;21.46260448461173
879;B;12.311096820408565;23.740622861226516
880;B;12.668073175534758;13.41492834143942
881;C;9.77743501416316;15.090388910948647
882;B;5.7415601776127865;24.003279625231865
883;B;8.791010666065377;14.772180070867357
884;E;12.627547945578478;23.202821048808843
885;B;9.969180584072536;12.27091853450879
886;C;8.00252078876354;25.502078211486392
887;B;8.99856026612133;13.074916264413448
888;B;11.708352931948099;23.734941238064582
889;B;11.116429072981798;24.172917517941695
890;C;9.534000755689723;16.2747425344997
891;E;9.27640974020015;23.912486331903597
892;E;9.22619009399959;21.991793790264094
893;A;8.157390931192896;17.217994108134988
894;C;13.268807144183636;14.412590005059592
895;B;9.366046212724557;8.714311055777502
896;B;12.466748265624506;22.524595681778443
897;E;13.079359341956728;11.090345915130886
898;B;12.025961949409647;21.005730054384983
899;B;9.145902741240882;18.862808560846734
900;B;10.828402292326277;24.49252203290331
901;B;9.966506745249061;18.63228265052148
902;B;8.195071820825255;18.46861991146172
903;A;10.668539617482633;24.807444553987693
904;A;7.640507002695399;22.43744347867897
905;E;12.407373628601128;22.32454907401136
906;E;9.07944271256239;23.239022720244012
907;B;10.420400256531286;11.2649287142402
908;B;10.58581669195346;24.956269510675423
909;A;9.493772903622972;24.09430539934922
910;C;11.196913950104912;14.364042104727627
911;B;9.05872470622413;18.978484226473487
912;C;11.770140769025435;20.20151136610568
913;A;7.304269314391256;19.632983131475484
914;A;10.26978388717387;22.430287937468606
915;A;13.92048372941634;28.985250757123378
916;B;8.000448068927188;26.897231507594714
917;D;8.65017708556786;12.598925123173936
918;C;11.05031399539305;24.151649448466703
919;B;10.376939736163667;28.373457256163096
920;E;10.72145230966089;22.74652816376041
921;A;11.000523393355754;26.95226118375733
922;E;11.293647641759598;32.45475260031246
923;E;12.250313128589022;26.550479522745306
924;A;10.84066542228967;21.925296911382432
925;B;9.529316797934506;26.67816718360492
926;B;11.369886743570184;21.301634072516503
927;A;13.841838088395122;20.579041020762926
928;C;9.748098851759888;18.337423223773083
929;B;8.052416544430253;29.77391137468556
930;B;12.24503778925344;15.548135554834136
931;E;9.77277707584526;29.588488400757765
932;D;5.639213161962129;23.42176340079783
933;A;11.72205230183703;12.07878992490347
934;B;8.937022192999901;22.63209787187908
935;B;9.832894419767511;7.893671741645017
936;B;10.683889357205846;24.172183385687752
937;D;10.398929739576044;25.72340624861807
938;B;11.444163853248735;16.898376109043866
939;A;9.138116020151946;21.174178093581066
940;B;11.048698564006559;32.10766716323262
941;A;9.492480432241127;17.415658020012668
942;C;11.50329585150555;14.111852549666963
943;E;11.254666311055914;29.28565206088595
944;B;8.131149877328012;32.15801467953642
945;B;12.202542680602527;20.458350591682084
946;B;8.935742702084681;26.47733608419565
947;D;11.64276855661544;28.4483690920341
948;E;10.755002009511207;16.001720835943598
949;C;13.717570127098208;17.53774303464649
950;C;9.565151437456619;27.787791799670032
951;C;9.311672254520134;30.50018432127758
952;B;9.976126203949512;23.79813679419848
953;D;9.404597934396223;15.181503754448645
954;A;11.626422132531308;32.304187478721495
955;A;6.759789221174441;17.265004148367563
956;A;7.892992332643904;18.434635881477554
957;B;7.864551885476493;22.480922802090717
958;B;11.929277323660166;29.71864733031862
959;C;13.460627676617953;25.53672979271519
960;B;9.804865994354822;22.91410111732097
961;C;9.675211768075537;23.20331222312257
962;B;10.156333468623574;20.696173300280726
963;A;12.355407034454437;23.76981866071903
964;B;8.147435216073184;5.3282420401906965
965;B;10.495344466185683;18.664761859096398
966;C;11.979408953796167;21.87759582800219
967;B;11.02450565161749;13.561737824161568
968;A;10.397080646209819;22.74363024387626
969;A;12.031470970971826;19.21505421863571
970;C;4.570593837232089;30.921021786084864
971;D;11.380564861907787;29.8312863026543
972;C;8.697849972628259;17.654210211398915
973;B;6.328117490682165;19.53538540495988
974;B;11.044865285343622;19.994619043371397
975;B;12.781958768582033;17.738699083902564
976;C;9.738401310008106;21.60108292847556
977;B;11.934447490580858;15.907366770474534
978;A;13.262568532151008;13.683571271861723
979;C;12.663640865880346;24.15547927650091
980;B;13.318332124294331;24.196202575688826
981;C;11.509976722342234;15.632426216786612
982;B;10.167172429812878;25.783872480190627
983;B;6.78868142455368;16.664120372746748
984;C;9.51963926597137;21.948331071320737
985;A;8.316836240340406;25.335859720555874
986;C;14.387788199124747;20.235523635109757
987;A;9.660983814230566;23.152260769722478
988;B;10.263389500187037;17.351853156956857
989;E;11.125999804649462;19.262862670344603
990;E;10.103060451240832;19.206763004297965
991;C;13.429283205169275;15.977268354475259
992;B;8.761146490404021;19.380477505333438
993;C;10.407203309971255;11.18700920141467
994;A;8.519811650806101;17.502815830806238
995;B;7.356550279449827;18.734832129181598
996;D;8.783060708340376;18.906220144178487
997;B;9.940642991023728;18.993911603304415
998;D;9.150571659030279;20.067385342757895
999;A;8.620617778418271;23.299787465083554
